Wavelength, nm	Sc/Rc	Wavelength	Signal	Baseline_Result	Baseline_Y
Raw CCD	counts/uA	nm	Sc/Rc		
	Fully Corrected Emission Spectrum		Water Raman		Baseline of "Signal"
701.273	391.559471734413				
701.863	376.977605317372				
702.454	362.592569869638				
703.044	352.199150556869				
703.634	332.807230657658				
704.225	315.676882721577				
704.815	289.452428883855				
705.406	277.102568557835				
705.996	269.274677100151				
706.587	222.866728318086				
707.177	197.701656483608				
707.768	194.293176938051				
708.358	165.97049275958				
708.949	143.076640744769				
709.539	128.652963894277				
710.13	104.901890097999				
710.721	84.8748190800872				
711.311	70.6994791639814				
711.902	52.3213191742911				
712.493	46.1727593850583				
713.083	32.8809587587355				
713.674	25.5979282442324				
714.265	12.2501489411952				
714.856	12.9623469795109				
715.446	18.0991259350333				
716.037	9.77163728596805				
716.628	11.6424868047862				
717.219	7.22664877889131				
717.81	4.67030416357755				
718.401	3.51141824186581				
718.992	-3.52140070914774				
719.583	5.64173558245185				
720.174	0.235352900169988				
720.765	11.3073200285402				
721.356	-3.53320905042776				
721.947	7.76714920020271				
722.538	10.3805843001968				
723.129	-0.473266741710682				
723.72	-3.56470742810464				
724.311	-12.8673833429266				
724.902	1.19292001044647				
725.494	1.19401414756087				
726.085	14.104334381701				
726.676	-0.71884551814884				
727.267	5.75724022413789				
727.858	4.31647859456743				
728.45	-11.0519383707724				
729.041	6.02224642016628				
729.632	7.24846217069306				
730.224	8.72140519765605				
730.815	3.64159931739327				
731.406	-10.6961466148043				
731.998	-1.21664261215485				
732.589	-8.50841541133311				
733.181	-9.00067560802274				
733.772	-1.46594828712957				
734.364	-1.71457076070458				
734.955	2.45269563100527				
735.547	0.491808124349721				
736.138	8.38734565336261				
736.73	-6.19697790829836				
737.321	-2.48460582750923				
737.913	8.94707727775389				
738.504	-5.97148845646793				
739.096	6.97653390383186				
739.688	1.24834775873521				
740.279	-7.25168865191996				
740.871	6.75851261132385				
741.463	-15.0661865219005				
742.054	-17.3865129432239				
742.646	11.8566735753211				
743.238	-7.58068024964208				
743.83	7.59900440117244				
744.422	-0.253812390335419				
745.013	-0.508594525225691				
745.605	15.5774357090012				
746.197	4.87026844902353				
746.789	-16.1957033171671				
747.381	3.60775980898079				
747.973	9.29706811372343				
748.565	2.83737285129486				
749.157	5.41326392441152				
749.749	4.64596733093375				
750.341	2.33083162093048				
750.933	3.38323286966272				
751.525	-1.83352595605484				
752.117	2.89515484845273				
752.709	7.6136257170671				
753.301	1.83703784701202				
753.893	8.14875391410283				
754.485	2.63767706439439				
755.077	3.70717063687612				
755.669	-14.362152866391				
756.261	19.7496788848959				
756.854	-10.9674260304802				
757.446	-4.56216600620756				
758.038	11.8509938038831				
758.63	5.68591388021203				
759.222	-3.26597844471269				
759.815	-4.92403807333645				
760.407	11.4735426080829				
760.999	0.815992862608768				
761.592	-5.17172190937693				
762.184	9.81997708838036				
762.776	3.01623505849014				
763.369	-8.83996753369973				
763.961	0.278665457872391				
764.553	22.4958413782579				
765.146	6.37019976655623				
765.738	1.66486827833082				
766.331	-1.11196990505885				
766.923	10.5832512217735				
767.516	3.64034199107528				
768.108	1.96946501429083				
768.701	0.843448804789339				
769.293	1.40499008288145				
769.886	6.46065206794281				
770.478	0.843544895261995				
771.071	0.281601812853469				
771.663	-10.7291740052436				
772.256	23.1375236833123				
772.849	12.0727522372352				
773.441	-6.47574003746893				
774.034	1.69918526851412				
774.627	-1.43225048746445				
775.219	-6.6380944399884				
775.812	13.5796703024392				
776.405	4.06114133835451				
776.998	7.29054922851339				
777.59	5.25888268588349				
778.183	-0.585775206783447				
778.776	27.6402001588463				
779.369	12.109761090856				
779.961	15.1352222963949				
780.554	11.7944850452675				
781.147	9.67633851909725				
781.74	19.6378373378317				
782.333	1.46834308128274				
782.926	13.559488902446				
783.519	14.2270349335023				
784.112	26.8119876391201				
784.705	17.0219345040194				
785.297	12.8163510132079				
785.89	18.0676199907757				
786.483	16.9685490258001				
787.076	6.89301527474457				
787.669	23.3904040277583				
788.262	17.3950578146436				
788.855	28.4783535710693				
789.449	29.0875189373285				
790.042	17.114741339908				
790.635	25.4859273097706				
791.228	15.5475933218834				
791.821	27.3233804268272				
792.414	33.5340645554851				
793.007	16.8955150012654				
793.6	34.5065359699217				
794.193	23.7376053592893				
794.787	28.2421793434152				
795.38	31.9348593355976				
795.973	27.7134688593306				
796.566	11.8784365648615				
797.159	30.4777988524762				
797.753	24.0767324881192				
798.346	20.3522341808576				
798.939	15.1480574077838				
799.532	15.8570754819074				
800.126	19.8370518688534				
800.719	17.7267272019541				
801.312	6.33097400069789				
801.906	29.3335128699002				
802.499	13.9281428015354				
803.092	16.0384674684347				
803.686	22.7915064025124				
804.279	18.3598246020239				
804.873	24.2687336693419				
805.466	1.68825973351944				
806.059	10.1295584011166				
806.653	9.91852593442669				
807.246	4.64271426717845				
807.84	7.38613633414754				
808.433	8.23026620090726				
809.027	9.49646100104684				
809.62	12.4509155347059				
810.214	9.91852593442669				
810.807	-5.6978766006281				
811.401	15.6164025350548				
811.994	10.5516233344965				
812.588	2.32135713358923				
813.181	2.32135713358923				
813.775	13.2950454014656				
814.369	10.1295584011166				
814.962	1.47722726682951				
815.556	4.85374673386838				
816.149	0.422064933379859				
816.743	2.95445453365902				
817.337	2.74342206696909				
817.93	2.95445453365902				
818.524	-3.79858440041873				
819.118	5.06477920055831				
819.711	-10.3405908678066				
820.305	-7.17510386745761				
820.899	11.8178181346361				
821.493	5.90890906731803				
822.086	-1.68825973351944				
822.68	6.11994153400796				
823.274	4.00961686710866				
823.868	17.937759668644				
824.461	-4.22064933379859				
825.055	9.28542853435691				
825.649	-1.26619480013958				
